market_id,market_name,crop_id,crop_name,n_samples,n_errors,n_direction_reversal,mean_confidence,mean_abs_next_return,error_rate,direction_reversal_rate
514,彰化市場,FS852,OT瑪丹娜-雙朵,53,19,15,0.529867146798643,0.26345934585792136,0.3584905660377358,0.2830188679245283
514,彰化市場,ID000,進口小菊,53,18,15,0.5328793407867882,0.23193954202536007,0.33962264150943394,0.2830188679245283
109,台北一,FY7,玉米-糯米白,54,25,15,0.5831436427268246,0.3632882979947055,0.46296296296296297,0.2777777777777778
800,高雄市場,FO221,虎頭蘭-中輪紅,54,23,15,0.5230201746728639,0.2329201167694691,0.42592592592592593,0.2777777777777778
104,台北二,FN3,敏豆-粉豆,55,22,15,0.5756809928937452,0.2305316498548374,0.4,0.2727272727272727
109,台北一,B8,鳳梨-西瓜鳳梨,55,29,15,0.5286428358011279,0.2990191984093392,0.5272727272727272,0.2727272727272727
104,台北二,88,樹葡萄,56,22,15,0.5335802849346974,0.24400477683065408,0.39285714285714285,0.26785714285714285
104,台北二,O99,梨-西洋梨進口,56,27,15,0.579113715852194,0.38370684841309616,0.48214285714285715,0.26785714285714285
400,台中市場,IC350,進口大菊-黃乒乓,56,22,15,0.5510198765026687,0.26262128331852325,0.39285714285714285,0.26785714285714285
400,台中市場,ID800,進口小菊-染色小菊,56,20,15,0.516274342076405,0.2554622054399344,0.35714285714285715,0.26785714285714285
105,台北市場,FW270,紫孔雀,58,21,15,0.5482716847248138,0.24482643567450532,0.3620689655172414,0.25862068965517243
514,彰化市場,FU457,洋桔梗-順風綠,58,19,15,0.5755222320256993,0.2640254929193025,0.3275862068965517,0.25862068965517243
700,台南市場,FH375,大飛燕草,59,20,15,0.5837461422368073,0.37469664680879416,0.3389830508474576,0.2542372881355932
700,台南市場,FO221,虎頭蘭-中輪紅,59,25,15,0.5145631356347178,0.3208325978859038,0.423728813559322,0.2542372881355932
700,台南市場,FS011,香水百合-紅單朵,61,21,15,0.5554140832681442,0.4246528820769875,0.3442622950819672,0.2459016393442623
830,鳳山區,LK3,芥藍菜-芥藍芽,62,22,15,0.5488654872026879,0.23904741444687774,0.3548387096774194,0.24193548387096775
514,彰化市場,IA402,進口康乃馨-淺粉,63,20,15,0.5909492649727597,0.3345608780601324,0.31746031746031744,0.23809523809523808
830,鳳山區,FY41,玉米-玉米筍 帶殼,63,27,15,0.5595768702757777,0.23490232534148164,0.42857142857142855,0.23809523809523808
830,鳳山區,T8,西瓜-甜美人,64,29,15,0.47437930490349245,0.12028216699898361,0.453125,0.234375
400,台中市,Q4,蓮霧-巴掌蓮霧,65,28,15,0.5206522646787552,0.3014883956043979,0.4307692307692308,0.23076923076923078
800,高雄市,FL92,豌豆-進口 紅花,65,22,15,0.617215540145177,0.5992483337225776,0.3384615384615385,0.23076923076923078
830,鳳山區,W6,洋香瓜-光面綠肉,65,25,15,0.4733724693263492,0.16341870327032074,0.38461538461538464,0.23076923076923078
220,板橋區,FX2,虎豆-福豆,66,27,15,0.5286597185600452,0.16198701048202874,0.4090909090909091,0.22727272727272727
104,台北二,L1,枇杷-茂木,68,38,15,0.4686626803825349,0.18700516334490452,0.5588235294117647,0.22058823529411764
800,高雄市,Y1,桃子-水蜜桃,70,31,15,0.47177769127954455,0.15145133206256262,0.44285714285714284,0.21428571428571427
900,屏東市,FH4,扁蒲-梨子蒲,72,19,15,0.5741968985435371,0.3402347955132065,0.2638888888888889,0.20833333333333334
220,板橋區,SP3,薑-粉薑,73,29,15,0.5350947178977475,0.23266688346470246,0.3972602739726027,0.2054794520547945
400,台中市,G7,橄欖,73,21,15,0.5909266146809168,0.49648448773420956,0.2876712328767123,0.2054794520547945
400,台中市,C8,珍珠柑,74,21,15,0.5497483058332111,0.23708399547272827,0.28378378378378377,0.20270270270270271
400,台中市,N0,李-其他,75,38,15,0.5346465773202327,0.20166302482280327,0.5066666666666667,0.2
420,豐原區,A2,香蕉-芭蕉紅芭蕉,76,29,15,0.5288857613842372,0.17180267355849124,0.3815789473684211,0.19736842105263158
241,三重區,Y1,桃子-水蜜桃,83,44,15,0.47296350541720183,0.2085699948767057,0.5301204819277109,0.18072289156626506
930,台東市,FV2,辣椒-青小,84,33,15,0.48292456939098666,0.21562689137359278,0.39285714285714285,0.17857142857142858
830,鳳山區,11,椰子,93,50,15,0.4857078348765916,0.09843012550169129,0.5376344086021505,0.16129032258064516
105,台北市場,FC206,大菊-金嗓,98,64,15,0.43352386760556266,0.1402329069125758,0.6530612244897959,0.15306122448979592
420,豐原區,SB1,胡蘿蔔-未洗,98,57,15,0.46452020516172854,0.12995863103573313,0.5816326530612245,0.15306122448979592
104,台北二,FU3,石蓮花,117,57,15,0.48561048910019317,0.1707210339668539,0.48717948717948717,0.1282051282051282
400,台中市,C2,茂谷柑,125,76,15,0.4602133729840441,0.14720747294092212,0.608,0.12
800,高雄市,FT12,南瓜-木瓜型 阿嬌,126,53,15,0.5252204415379464,0.20655973378777787,0.42063492063492064,0.11904761904761904
800,高雄市,FR9,青花苔-進口,146,90,15,0.5099253187182767,0.16791663896353637,0.6164383561643836,0.10273972602739725
950,花蓮市,SB2,胡蘿蔔-清洗,153,79,15,0.4786346389260614,0.07946943028059412,0.5163398692810458,0.09803921568627451
400,台中市,E1,甜橙-柳橙,159,88,15,0.497050135783079,0.11170051636430098,0.5534591194968553,0.09433962264150944
104,台北二,ME2,金絲菇-盒裝,213,132,15,0.47370689597036836,0.08080907979235996,0.6197183098591549,0.07042253521126761
104,台北二,OD1,蘿蔔乾,214,43,15,0.7254992913868411,0.10775385495178097,0.20093457943925233,0.07009345794392523
104,台北二,SQ3,茭白筍-去殼,214,115,15,0.4662099721686758,0.07646693775595513,0.5373831775700935,0.07009345794392523
109,台北一,MD1,濕香菇,214,125,15,0.5184654897708301,0.06567577988118403,0.5841121495327103,0.07009345794392523
109,台北一,SQ1,茭白筍-帶殼,214,126,15,0.44870813230350437,0.07468041332899983,0.5887850467289719,0.07009345794392523
220,板橋區,SC1,馬鈴薯-本產,214,140,15,0.48769820526815466,0.06263595829196299,0.6542056074766355,0.07009345794392523
241,三重區,X69,蘋果-富士進口,214,115,15,0.5455465277666596,0.07180226128901843,0.5373831775700935,0.07009345794392523
800,高雄市,FJ1,番茄-黑柿,224,139,15,0.5056936874223414,0.09167479732154331,0.6205357142857143,0.06696428571428571
800,高雄市,LK2,芥藍菜,224,131,15,0.46870565277762183,0.08446581260826018,0.5848214285714286,0.06696428571428571
420,豐原區,SB2,胡蘿蔔-清洗,227,142,15,0.46580452489335117,0.07750653581499761,0.6255506607929515,0.06607929515418502
104,台北二,FM1,菜豆-白色,29,15,14,0.6319342682034734,0.27229767936905136,0.5172413793103449,0.4827586206896552
700,台南市場,FD321,小菊-吉祥黃,32,17,14,0.527327278540154,0.2859568315036614,0.53125,0.4375
700,台南市場,FR816,玫瑰-愛麗絲,32,14,14,0.5503516577729152,0.19199640409670993,0.4375,0.4375
900,屏東市,FU2,隼人瓜-瓜苗,33,17,14,0.6366748356228183,0.36890443964256364,0.5151515151515151,0.42424242424242425
109,台北一,FY3,玉米-超甜白,34,16,14,0.5495977279541141,0.32797739803086623,0.47058823529411764,0.4117647058823529
105,台北市場,FE700,非洲菊-紫,36,15,14,0.5143050726622932,0.2062362730104092,0.4166666666666667,0.3888888888888889
105,台北市場,IH610,進口鬱金香-混色,36,16,14,0.6021252440515351,0.5424131553826234,0.4444444444444444,0.3888888888888889
220,板橋區,FG3,苦瓜-山苦瓜,36,17,14,0.5391807271415432,0.22853351206665484,0.4722222222222222,0.3888888888888889
109,台北一,FH2,扁蒲-圓形,37,16,14,0.6102565521247183,0.43193169943531046,0.43243243243243246,0.3783783783783784
400,台中市場,ID400,進口小菊-粉,39,21,14,0.5757841138761665,0.1839675520400395,0.5384615384615384,0.358974358974359
700,台南市場,FM062,重瓣百合-白雙朵,39,17,14,0.5862275065263702,0.33718849148060764,0.4358974358974359,0.358974358974359
105,台北市場,IH054,進口水仙百合-粉,40,20,14,0.4941627816489862,0.2126869671150345,0.5,0.35
514,彰化市場,FS921,OT帕芳多-單朵,40,17,14,0.5775695763238609,0.2632499454794432,0.425,0.35
104,台北二,FB0,花椰菜-其他,41,22,14,0.5363658293375743,0.22186006328095687,0.5365853658536586,0.34146341463414637
514,彰化市場,FS780,OT百合-貝維爾,41,18,14,0.5871052183157771,0.3233465621032267,0.43902439024390244,0.34146341463414637
800,高雄市場,FC803,染大菊-牡丹,41,23,14,0.5101884244728416,0.18426889952630549,0.5609756097560976,0.34146341463414637
104,台北二,R31,芒果-夏雪,42,15,14,0.5370451408025865,0.23134777675893692,0.35714285714285715,0.3333333333333333
105,台北市場,FY018,蓮蓬,42,24,14,0.5874419050512043,0.11678797932704629,0.5714285714285714,0.3333333333333333
400,台中市場,ID000,進口小菊,42,21,14,0.5445935096432182,0.1928164433317179,0.5,0.3333333333333333
514,彰化市場,FH332,雞冠花-暗紅,42,15,14,0.5587857314856022,0.37492860466989775,0.35714285714285715,0.3333333333333333
800,高雄市場,ID400,進口小菊-粉,43,21,14,0.5116964392326893,0.22685253440248376,0.4883720930232558,0.32558139534883723
105,台北市場,ID600,進口小菊-白,44,20,14,0.5967048237948084,0.39570979432836195,0.45454545454545453,0.3181818181818182
109,台北一,SG3,大蒜-蒜苔,44,25,14,0.5263617751114985,0.21149801880907992,0.5681818181818182,0.3181818181818182
400,台中市場,FS999,OT阿巴雷托-多朵,44,23,14,0.5258254596350654,0.22235887549034522,0.5227272727272727,0.3181818181818182
700,台南市場,FH306,白日草,44,18,14,0.6350139255337162,0.3852278067222665,0.4090909090909091,0.3181818181818182
105,台北市場,ID000,進口小菊,45,19,14,0.5418176073501874,0.2626540500398487,0.4222222222222222,0.3111111111111111
241,三重區,SJ4,芋-芋莖,45,21,14,0.5808032713233866,0.4022975781996464,0.4666666666666667,0.3111111111111111
400,台中市,41,梅,45,18,14,0.5166975841376915,0.3517287172855998,0.4,0.3111111111111111
400,台中市場,FM062,重瓣百合-白雙朵,45,17,14,0.6007635525620084,0.4368664210164014,0.37777777777777777,0.3111111111111111
800,高雄市場,IC501,進口大菊-綠絲菊,45,20,14,0.47355575417771134,0.135771870263835,0.4444444444444444,0.3111111111111111
105,台北市場,FC207,大菊-羅莎諾桔,46,23,14,0.5564367839589873,0.2540360224189023,0.5,0.30434782608695654
400,台中市場,FE415,非洲菊-粉美麗,46,19,14,0.49250338390004483,0.29176610985986856,0.41304347826086957,0.30434782608695654
514,彰化市場,FS999,OT阿巴雷托-多朵,46,21,14,0.4942910511833705,0.13951571052959877,0.45652173913043476,0.30434782608695654
900,屏東市,FF0,絲瓜-其他,46,17,14,0.5822137206381018,0.3645518615218971,0.3695652173913043,0.30434782608695654
241,三重區,FT3,南瓜-黃如意,47,23,14,0.6206217170005723,0.370464921153902,0.48936170212765956,0.2978723404255319
400,台中市場,FC206,大菊-金嗓,47,18,14,0.48746959807539453,0.238889788151305,0.3829787234042553,0.2978723404255319
800,高雄市場,FL149,LA百合-粉多朵,47,20,14,0.5588917907548712,0.20878859181304552,0.425531914893617,0.2978723404255319
220,板橋區,LX2,蕨菜-山蘇,48,18,14,0.5640710755239261,0.3552470455948528,0.375,0.2916666666666667
338,桃農,FE0,冬瓜-其他,48,20,14,0.57574100543466,0.3639295032356358,0.4166666666666667,0.2916666666666667
400,台中市場,FS000,香水百合,48,16,14,0.6117699728332056,0.42475818385924796,0.3333333333333333,0.2916666666666667
400,台中市,R5,芒果-黑香金興,49,23,14,0.464857071298,0.10138514084766105,0.46938775510204084,0.2857142857142857
900,屏東市,FJ0,番茄-其他,49,15,14,0.606130819703646,0.32035393776211396,0.30612244897959184,0.2857142857142857
514,彰化市場,FR001,玫瑰-混合色,50,17,14,0.6555446349231976,0.516739987211229,0.34,0.28
700,台南市場,FH358,珊瑚鳳梨,50,22,14,0.5129175375139386,0.15289333109179545,0.44,0.28
800,高雄市場,IA000,進口康乃馨-中大輪,50,21,14,0.5362341979599763,0.2943915727612484,0.42,0.28
950,花蓮市,FE1,冬瓜-白皮,50,24,14,0.5230477221294298,0.14251840618477515,0.48,0.28
514,彰化市場,FB502,火鶴花-綠紅心,51,16,14,0.6490108842630501,0.34297249834898397,0.3137254901960784,0.27450980392156865
800,高雄市場,FS011,香水百合-紅單朵,51,20,14,0.5553294234161099,0.2929785003598856,0.39215686274509803,0.27450980392156865
950,花蓮市,FN5,敏豆-醜豆,51,21,14,0.6400909072185227,0.4280895665628847,0.4117647058823529,0.27450980392156865
104,台北二,B6,鳳梨-甜蜜蜜,52,23,14,0.46041824379140495,0.16898755847902497,0.4423076923076923,0.2692307692307692
105,台北市場,FU482,洋桔梗-拉弗爾酒彩,52,21,14,0.5171075389103289,0.18136157187106322,0.40384615384615385,0.2692307692307692
420,豐原區,G2,黃金果,52,28,14,0.518646831671621,0.13784732677514705,0.5384615384615384,0.2692307692307692
104,台北二,L9,枇杷-進口,53,23,14,0.5291848842836563,0.1904119495871207,0.4339622641509434,0.2641509433962264
105,台北市場,FU152,洋桔梗-單瓣綠,53,24,14,0.5059852461620569,0.1433211743585149,0.4528301886792453,0.2641509433962264
400,台中市場,FD128,小菊-老虎紅,53,22,14,0.5281973311489441,0.3215937492129661,0.41509433962264153,0.2641509433962264
700,台南市場,FU457,洋桔梗-順風綠,53,15,14,0.5844081857913851,0.4084315675944394,0.2830188679245283,0.2641509433962264
105,台北市場,FS852,OT瑪丹娜-雙朵,54,21,14,0.5312400668391871,0.23975866298805504,0.3888888888888889,0.25925925925925924
830,鳳山區,W2,洋香瓜-網狀綠肉,54,23,14,0.5103921974346731,0.16194958976643134,0.42592592592592593,0.25925925925925924
700,台南市場,FC410,大菊-羅莎諾粉,55,24,14,0.48585780881149265,0.16649527078574955,0.43636363636363634,0.2545454545454545
700,台南市場,FR120,玫瑰-埔里之星,55,23,14,0.5686992766243442,0.2542439646720641,0.41818181818181815,0.2545454545454545
104,台北二,87,紅毛丹,56,20,14,0.5379838397344882,0.20876382870820903,0.35714285714285715,0.25
800,高雄市場,FH375,大飛燕草,57,20,14,0.543797185238157,0.28497318533390653,0.3508771929824561,0.24561403508771928
105,台北市場,IA400,進口康乃馨-粉,58,21,14,0.5436228692789679,0.1829878090600106,0.3620689655172414,0.2413793103448276
104,台北二,SM1,牛蒡,59,30,14,0.5441793052302064,0.25825293840672237,0.5084745762711864,0.23728813559322035
400,台中市,LE2,皇宮菜-大葉,59,20,14,0.5703184803649738,0.29142305229934,0.3389830508474576,0.23728813559322035
423,東勢鎮,O10,梨-寶島甘露梨,59,21,14,0.5642291753430609,0.27641216981656075,0.3559322033898305,0.23728813559322035
109,台北一,FW1,金針花,60,20,14,0.5831408619227582,0.27604501171943296,0.3333333333333333,0.23333333333333334
241,三重區,J0,荔枝-其他,61,34,14,0.5324316505352458,0.1940212011084157,0.5573770491803278,0.22950819672131148
105,台北市場,IR600,進口玫瑰-白,62,19,14,0.5704208187952842,0.48488095465641085,0.3064516129032258,0.22580645161290322
105,台北市場,FH131,鶴焦,63,17,14,0.5702882519795525,0.49068072034657795,0.2698412698412698,0.2222222222222222
241,三重區,B8,鳳梨-西瓜鳳梨,63,32,14,0.49769289048839377,0.25582588194906253,0.5079365079365079,0.2222222222222222
700,台南市場,FT063,鐵砲百合-白三朵,66,21,14,0.5588584792068124,0.25252668093674197,0.3181818181818182,0.21212121212121213
700,台南市場,FU453,洋桔梗-雙瓣綠,66,20,14,0.6168643015119003,0.44206724136138753,0.30303030303030304,0.21212121212121213
700,台南市場,IH000,進口其它花卉,66,15,14,0.711801605431685,0.7359725213729958,0.22727272727272727,0.21212121212121213
105,台北市場,IA000,進口康乃馨-中大輪,68,28,14,0.5157177611601513,0.1831367840106207,0.4117647058823529,0.20588235294117646
338,桃農,SP0,薑-其他,69,16,14,0.6257113754333004,0.4851846870081879,0.2318840579710145,0.2028985507246377
514,彰化市場,FA985,繡球撫子-綠石竹,71,23,14,0.532581615099782,0.30663870536792265,0.323943661971831,0.19718309859154928
700,台南市場,FH522,迥香-白,72,20,14,0.5647394317167852,0.31120512370476666,0.2777777777777778,0.19444444444444445
105,台北市場,FO560,石斛蘭-白,73,18,14,0.629177363717243,0.44333152065040116,0.2465753424657534,0.1917808219178082
514,彰化市場,IC408,進口大菊-粉乒乓,79,23,14,0.5500328383454637,0.18785015939523766,0.2911392405063291,0.17721518987341772
105,台北市場,IA800,進口康乃馨-多朵混色,83,21,14,0.629265875438308,0.2993817831929917,0.25301204819277107,0.1686746987951807
109,台北一,859,榴槤-進口,85,32,14,0.5909179046220991,0.2269905227323092,0.3764705882352941,0.16470588235294117
930,台東市,FE1,冬瓜-白皮,92,45,14,0.5431442523566902,0.2890388462380348,0.4891304347826087,0.15217391304347827
400,台中市,H4,葡萄柚-紅肉,95,42,14,0.49561617418047393,0.17845648837745307,0.4421052631578947,0.14736842105263157
241,三重區,F9,雜柑-進口,132,51,14,0.5612461637780392,0.24359567944728183,0.38636363636363635,0.10606060606060606
830,鳳山區,S1,葡萄-巨峰,153,93,14,0.4723118550480538,0.08790283271471844,0.6078431372549019,0.0915032679738562
220,板橋區,MA1,洋菇,206,101,14,0.5348003096784144,0.0882591177676261,0.49029126213592233,0.06796116504854369
420,豐原區,F1,雜柑-檸檬,206,113,14,0.45297547524246073,0.10296978856274644,0.5485436893203883,0.06796116504854369
220,板橋區,SG6,大蒜-蒜仁,212,127,14,0.5507963512559089,0.08974015345606161,0.5990566037735849,0.0660377358490566
109,台北一,SL1,豆薯,214,118,14,0.507144760663272,0.07325975936420659,0.5514018691588785,0.06542056074766354
220,板橋區,51,百香果-改良種,214,121,14,0.4725335299752945,0.08366476627242629,0.5654205607476636,0.06542056074766354
105,台北市場,FH140,薑荷花,27,14,13,0.49700993389092857,0.19510558009451828,0.5185185185185185,0.48148148148148145
700,台南市場,ID300,進口小菊-黃,27,16,13,0.594289085177021,0.22889650804299325,0.5925925925925926,0.48148148148148145
338,桃農,LI96,萵苣菜-進口 蘿美,32,15,13,0.5684405681969577,0.33352400540516375,0.46875,0.40625
700,台南市場,FC807,染大菊-梅西,34,17,13,0.46249124690056453,0.17069118468576613,0.5,0.38235294117647056
700,台南市場,ID600,進口小菊-白,34,15,13,0.6058346406063592,0.2677722279205269,0.4411764705882353,0.38235294117647056
800,高雄市場,IH464,繡球花-粉,34,17,13,0.5980221108200069,0.30339412270154026,0.5,0.38235294117647056
700,台南市場,FO020,萬代蘭-巨輪混色,36,15,13,0.7138764782607737,0.37467269562866856,0.4166666666666667,0.3611111111111111
420,豐原區,FH4,扁蒲-梨子蒲,37,17,13,0.5564935566935229,0.3086209793580048,0.4594594594594595,0.35135135135135137
700,台南市場,FR114,玫瑰-荷蘭紅,37,17,13,0.5643286582360759,0.42614754955882345,0.4594594594594595,0.35135135135135137
800,高雄市,LA5,甘藍-甘藍心,38,16,13,0.6129879148835858,0.4739513098909982,0.42105263157894735,0.34210526315789475
105,台北市場,FH333,雞冠花-黃,39,18,13,0.531809173985007,0.252363635124709,0.46153846153846156,0.3333333333333333
105,台北市場,IC708,進口大菊-紫乒乓,39,16,13,0.4823678876852296,0.17013463373945595,0.41025641025641024,0.3333333333333333
400,台中市場,IC601,進口大菊-日本白,40,17,13,0.5834050465000982,0.2684267127921217,0.425,0.325
104,台北二,K2,龍眼-十月眼,41,19,13,0.49915572943330655,0.15802873416172547,0.4634146341463415,0.3170731707317073
338,桃農,FF2,絲瓜-角瓜,41,15,13,0.5635654752629464,0.3020793129703983,0.36585365853658536,0.3170731707317073
338,桃農,T5,西瓜-黃肉,41,19,13,0.5456637570081949,0.2836836814097404,0.4634146341463415,0.3170731707317073
700,台南市場,FB114,火鶴花-紅星,41,15,13,0.6270115438593786,0.5438787335270383,0.36585365853658536,0.3170731707317073
950,花蓮市,FG3,苦瓜-山苦瓜,41,17,13,0.6037442184680758,0.4764106470882402,0.4146341463414634,0.3170731707317073
105,台北市場,FM113,重瓣百合-達琳達三朵,42,19,13,0.5176172729953561,0.21822246770749137,0.4523809523809524,0.30952380952380953
241,三重區,Y0,桃子-其他,42,13,13,0.5450597261456332,0.4118242010980269,0.30952380952380953,0.30952380952380953
400,台中市,LC6,包心白-冬白芽,42,19,13,0.6052772234996313,0.46522933449184833,0.4523809523809524,0.30952380952380953
514,彰化市場,FC410,大菊-羅莎諾粉,42,18,13,0.48766050939383554,0.21409693292415838,0.42857142857142855,0.30952380952380953
700,台南市場,FA990,繡球撫子-紫白,42,15,13,0.6391529637552849,0.4443756083960473,0.35714285714285715,0.30952380952380953
700,台南市場,IC623,進口大菊-美格白,42,14,13,0.6218908358961992,0.5201940742587773,0.3333333333333333,0.30952380952380953
800,高雄市,FY0,玉米-其他,42,14,13,0.5912942130026273,0.46321861824018945,0.3333333333333333,0.30952380952380953
800,高雄市場,FM019,重瓣百合-紅多朵,42,16,13,0.5209378337660422,0.18296533805157278,0.38095238095238093,0.30952380952380953
400,台中市,FW2,洛神花,43,18,13,0.5379493346221507,0.22188970484518425,0.4186046511627907,0.3023255813953488
800,高雄市場,FH112,小天堂鳥-桔帶紅,43,16,13,0.5426111550465881,0.4323900571283403,0.37209302325581395,0.3023255813953488
105,台北市場,IY981,進口高山羊齒,44,18,13,0.5415917419115545,0.3317018054366827,0.4090909090909091,0.29545454545454547
400,台中市,J0,荔枝-其他,44,25,13,0.474626140935373,0.207731872376373,0.5681818181818182,0.29545454545454547
514,溪湖鎮,FG2,苦瓜-青大米,44,16,13,0.5366783127234591,0.26703231328639365,0.36363636363636365,0.29545454545454547
241,三重區,H2,柚子-白柚,45,19,13,0.559038726151637,0.22311868981162192,0.4222222222222222,0.28888888888888886
220,板橋區,R2,芒果-玉文,46,28,13,0.4590621466423478,0.1094674442589433,0.6086956521739131,0.2826086956521739
800,高雄市場,ID000,進口小菊,46,19,13,0.5204791905927342,0.27779916200888716,0.41304347826086957,0.2826086956521739
105,台北市場,FO342,文心蘭-馥蘭朵,47,16,13,0.5419781623786732,0.3217803831472308,0.3404255319148936,0.2765957446808511
105,台北市場,IH618,進口鬱金香-雙色,47,21,13,0.5239781895582472,0.24587658877859087,0.44680851063829785,0.2765957446808511
400,台中市,FU3,石蓮花,48,27,13,0.4659685679883352,0.14182259571914804,0.5625,0.2708333333333333
800,高雄市場,FR800,玫瑰-雙色,48,17,13,0.5105416430201235,0.20482722206696155,0.3541666666666667,0.2708333333333333
420,豐原區,R6,芒果-金煌,49,22,13,0.4614545785144733,0.13600739145380075,0.4489795918367347,0.2653061224489796
900,屏東市,LA9,甘藍-進口,49,18,13,0.5537524224529251,0.4037948353047583,0.3673469387755102,0.2653061224489796
400,台中市,LZ2,藤川七-川七葉,50,17,13,0.589532318379553,0.38798785048465717,0.34,0.26
220,板橋區,SA6,蘿蔔-白玉蘿蔔,51,16,13,0.573249015594126,0.44977833737318096,0.3137254901960784,0.2549019607843137
241,三重區,R31,芒果-夏雪,51,27,13,0.5062010069071871,0.15652165730016127,0.5294117647058824,0.2549019607843137
700,台南市場,IR100,進口玫瑰-紅,51,22,13,0.48271255050364364,0.24514971508734007,0.43137254901960786,0.2549019607843137
241,三重區,R2,芒果-玉文,52,25,13,0.45469734932430117,0.1446048214162759,0.4807692307692308,0.25
105,台北市場,FD800,小菊-染色小菊,53,18,13,0.5874985641279454,0.37928877756986784,0.33962264150943394,0.24528301886792453
800,高雄市場,IY087,進口樺木(假葉),53,22,13,0.5263065450543677,0.18864599083051342,0.41509433962264153,0.24528301886792453
514,彰化市場,FA840,康乃馨-多朵粉,54,26,13,0.49908336304723416,0.24511417979336717,0.48148148148148145,0.24074074074074073
241,三重區,N0,李-其他,55,26,13,0.5114982667968482,0.2986971369197668,0.4727272727272727,0.23636363636363636
338,桃農,LA4,甘藍-紫色,55,20,13,0.5993756380251813,0.38795346083156934,0.36363636363636365,0.23636363636363636
105,台北市場,FH056,水仙百合-白,58,20,13,0.46457648939124874,0.1537563954122048,0.3448275862068966,0.22413793103448276
220,板橋區,R6,芒果-金煌,59,39,13,0.42366782374001927,0.07397369376003406,0.6610169491525424,0.22033898305084745
514,彰化市場,IY087,進口樺木(假葉),60,20,13,0.5704730742973566,0.2575524018924281,0.3333333333333333,0.21666666666666667
105,台北市場,IR700,進口玫瑰-紫,61,13,13,0.6012674532177562,0.5252467048462993,0.21311475409836064,0.21311475409836064
241,三重區,SM1,牛蒡,62,33,13,0.49553763499526826,0.1440980250636333,0.532258064516129,0.20967741935483872
220,板橋區,32,釋迦-鳳梨釋迦,63,35,13,0.49252796246159347,0.10796529523633325,0.5555555555555556,0.20634920634920634
800,高雄市場,IH465,繡球花-綠,63,18,13,0.6277298949110328,0.3089594316312025,0.2857142857142857,0.20634920634920634
800,高雄市,FV2,辣椒-青小,66,30,13,0.5872361774138289,0.24375108487337607,0.45454545454545453,0.19696969696969696
104,台北二,SG4,大蒜-蔥蒜,67,29,13,0.5308016000984334,0.3093681024550641,0.43283582089552236,0.19402985074626866
420,豐原區,FG4,苦瓜-翠綠,73,32,13,0.5214013140523188,0.2061319662684174,0.4383561643835616,0.1780821917808219
514,彰化市場,FB103,火鶴花-紅青心,73,23,13,0.5741587051325778,0.3663198926622948,0.3150684931506849,0.1780821917808219
420,豐原區,LH2,菠菜-角葉,74,44,13,0.44794486131585726,0.14076306084458443,0.5945945945945946,0.17567567567567569
400,台中市,SH2,竹筍-綠竹筍,84,36,13,0.5874851271096981,0.1156715047349319,0.42857142857142855,0.15476190476190477
700,台南市場,IW580,滿天星-染色,85,15,13,0.6763835421952874,0.48436963680917766,0.17647058823529413,0.15294117647058825
105,台北市場,FB405,火鶴花-粉綠邊,99,23,13,0.753706226718914,0.7194008839481507,0.23232323232323232,0.13131313131313133
420,豐原區,G3,酪梨,105,48,13,0.4681253790465761,0.13300298410075947,0.45714285714285713,0.12380952380952381
420,豐原區,E1,甜橙-柳橙,126,60,13,0.47981633066624957,0.10156267524073381,0.47619047619047616,0.10317460317460317
400,台中市,FZ2,落花生-熟,141,80,13,0.541936696369728,0.06530551493781511,0.5673758865248227,0.09219858156028368
800,高雄市,LG3,芹菜-西洋芹菜,149,72,13,0.5178435978827807,0.08653251488726182,0.48322147651006714,0.087248322147651
338,桃農,SF2,韭菜-韭菜黃,158,84,13,0.4449280380299161,0.11099865697495855,0.5316455696202531,0.08227848101265822
220,板橋區,A0,香蕉-其他,195,85,13,0.5726603713450438,0.14689791127357504,0.4358974358974359,0.06666666666666667
800,高雄市,SD1,洋蔥-本產,203,107,13,0.5608660085998064,0.09477843052323813,0.5270935960591133,0.06403940886699508
400,台中市,F1,雜柑-檸檬,211,133,13,0.47163008210297425,0.07655507414803284,0.6303317535545023,0.061611374407582936
220,板橋區,SJ2,芋-檳榔心芋,213,140,13,0.5318551648729478,0.0657946145332896,0.6572769953051644,0.06103286384976526
104,台北二,P1,番石榴-珍珠芭,214,141,13,0.4564550324931068,0.06958889235208866,0.6588785046728972,0.06074766355140187
241,三重區,51,百香果-改良種,214,129,13,0.4469272265623317,0.06583804519775122,0.602803738317757,0.06074766355140187
400,台中市,LT3,海菜-水蓮,214,143,13,0.5029984839449042,0.06447839629345194,0.6682242990654206,0.06074766355140187
420,豐原區,ME1,金絲菇-金針菇,215,127,13,0.502728249349883,0.16661567392554422,0.5906976744186047,0.06046511627906977
930,台東市,A1,香蕉,219,117,13,0.5217412839076693,0.12041495317676602,0.5342465753424658,0.0593607305936073
800,高雄市,51,百香果-改良種,221,106,13,0.499525693235161,0.11262650365004773,0.4796380090497738,0.058823529411764705
514,溪湖鎮,SE6,青蔥-粉蔥,262,146,13,0.4706521595741616,0.10852945643894955,0.5572519083969466,0.04961832061068702
700,台南市場,FG101,劍蘭-４號,27,12,12,0.5660541314776694,0.45173800277189763,0.4444444444444444,0.4444444444444444
